Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítimo;São Paulo;Colômbia;Abril;2023;9
Marítimo;São Paulo;Croácia;Abril;2023;1
Marítimo;São Paulo;Dinamarca;Abril;2023;2
Marítimo;São Paulo;Espanha;Abril;2023;46
Marítimo;São Paulo;Estados Unidos;Abril;2023;56
Marítimo;São Paulo;França;Abril;2023;121
Marítimo;São Paulo;Holanda;Abril;2023;5
Marítimo;São Paulo;Hungria;Abril;2023;4
Marítimo;São Paulo;Irlanda;Abril;2023;1
Marítimo;São Paulo;Israel;Abril;2023;3
Marítimo;São Paulo;Itália;Abril;2023;118
Marítimo;São Paulo;Jamaica;Abril;2023;1
Marítimo;São Paulo;Luxemburgo;Abril;2023;1
Marítimo;São Paulo;México;Abril;2023;18
Marítimo;São Paulo;Noruega;Abril;2023;1
Marítimo;São Paulo;Nova Zelândia;Abril;2023;2
Marítimo;São Paulo;Paraguai;Abril;2023;5
Marítimo;São Paulo;Peru;Abril;2023;2
Marítimo;São Paulo;Portugal;Abril;2023;3
Marítimo;São Paulo;Reino Unido;Abril;2023;10
Marítimo;São Paulo;República Dominicana;Abril;2023;2
Marítimo;São Paulo;Romênia;Abril;2023;8
Marítimo;São Paulo;Suécia;Abril;2023;1
Marítimo;São Paulo;Suíça;Abril;2023;7
Marítimo;São Paulo;Uruguai;Abril;2023;117
Fluvial;Amapá;Alemanha;Abril;2023;4
Fluvial;Amapá;Austrália;Abril;2023;13
Fluvial;Amapá;Canadá;Abril;2023;29
Fluvial;Amapá;Dinamarca;Abril;2023;3
Fluvial;Amapá;Estados Unidos;Abril;2023;271
Fluvial;Amapá;Filipinas;Abril;2023;2
Fluvial;Amapá;França;Abril;2023;2
Fluvial;Amapá;Grécia;Abril;2023;1
Fluvial;Amapá;Holanda;Abril;2023;2
Fluvial;Amapá;Irlanda;Abril;2023;4
Fluvial;Amapá;Maurício;Abril;2023;2
Fluvial;Amapá;Noruega;Abril;2023;1
Fluvial;Amapá;Polônia;Abril;2023;2
Fluvial;Amapá;Reino Unido;Abril;2023;119
Fluvial;Amapá;Romênia;Abril;2023;1
Fluvial;Amapá;Suécia;Abril;2023;2
Fluvial;Amapá;Suíça;Abril;2023;12
Fluvial;Amapá;Ucrânia;Abril;2023;1
Fluvial;Amapá;Afeganistão;Abril;2023;17
Fluvial;Amapá;Alemanha;Abril;2023;4
Fluvial;Amapá;Argentina;Abril;2023;2
Fluvial;Amapá;Bélgica;Abril;2023;2
Fluvial;Amapá;Bolívia;Abril;2023;2
Fluvial;Amapá;Canadá;Abril;2023;1
Fluvial;Amapá;Colômbia;Abril;2023;4
Fluvial;Amapá;Espanha;Abril;2023;3
Fluvial;Amapá;Estados Unidos;Abril;2023;2
Fluvial;Amapá;França;Abril;2023;549
Fluvial;Amapá;Guiana;Abril;2023;1
Fluvial;Amapá;Haiti;Abril;2023;3
Fluvial;Amapá;Holanda;Abril;2023;2
Fluvial;Amapá;Israel;Abril;2023;2
Fluvial;Amapá;Itália;Abril;2023;1
Fluvial;Amapá;Marrocos;Abril;2023;5
Fluvial;Amapá;Peru;Abril;2023;10
Fluvial;Amapá;Polônia;Abril;2023;1
Fluvial;Amapá;Portugal;Abril;2023;1
Fluvial;Amapá;Reino Unido;Abril;2023;1
Fluvial;Amapá;República Dominicana;Abril;2023;4
Fluvial;Amapá;Suriname;Abril;2023;2
Fluvial;Amapá;Ucrânia;Abril;2023;1
Fluvial;Amapá;Uruguai;Abril;2023;1
Fluvial;Rio Grande do Sul;Alemanha;Abril;2023;6
Fluvial;Rio Grande do Sul;Argentina;Abril;2023;2738
Fluvial;Rio Grande do Sul;Espanha;Abril;2023;1
Fluvial;Rio Grande do Sul;Estados Unidos;Abril;2023;2
Fluvial;Rio Grande do Sul;França;Abril;2023;3
Fluvial;Rio Grande do Sul;Paraguai;Abril;2023;213
Fluvial;Rio Grande do Sul;Portugal;Abril;2023;1
Fluvial;Rio Grande do Sul;Suíça;Abril;2023;1
Fluvial;Rio Grande do Sul;Uruguai;Abril;2023;16
Fluvial;Rio Grande do Sul;Venezuela;Abril;2023;1
Fluvial;Rio Grande do Sul;Argentina;Abril;2023;1512
Fluvial;Rio Grande do Sul;Bolívia;Abril;2023;3
Fluvial;Rio Grande do Sul;Chile;Abril;2023;1
Fluvial;Rio Grande do Sul;Colômbia;Abril;2023;1
Fluvial;Rio Grande do Sul;Finlândia;Abril;2023;1
Fluvial;Rio Grande do Sul;Paraguai;Abril;2023;195
Fluvial;Rio Grande do Sul;Suécia;Abril;2023;1
Fluvial;Rio Grande do Sul;Uruguai;Abril;2023;13
Aéreo;Alagoas;Alemanha;Maio;2023;3
Aéreo;Alagoas;Argentina;Maio;2023;387
Aéreo;Alagoas;Bélgica;Maio;2023;3
Aéreo;Alagoas;Cabo Verde;Maio;2023;1
Aéreo;Alagoas;Chile;Maio;2023;2
Aéreo;Alagoas;Estados Unidos;Maio;2023;1
Aéreo;Alagoas;França;Maio;2023;5
Aéreo;Alagoas;Holanda;Maio;2023;3
Aéreo;Alagoas;Índia;Maio;2023;1
Aéreo;Alagoas;Itália;Maio;2023;9
Aéreo;Alagoas;Portugal;Maio;2023;62
Aéreo;Alagoas;Suíça;Maio;2023;1
Aéreo;Alagoas;Uruguai;Maio;2023;2
Aéreo;Alagoas;Venezuela;Maio;2023;0
Aéreo;Amazonas;Albânia;Maio;2023;1
Aéreo;Amazonas;Alemanha;Maio;2023;25
Aéreo;Amazonas;Argentina;Maio;2023;3
Aéreo;Amazonas;Austrália;Maio;2023;4
Aéreo;Amazonas;Áustria;Maio;2023;1
Aéreo;Amazonas;Bélgica;Maio;2023;1
Aéreo;Amazonas;Bolívia;Maio;2023;5
Aéreo;Amazonas;Canadá;Maio;2023;63
Aéreo;Amazonas;Chile;Maio;2023;2
Aéreo;Amazonas;China;Maio;2023;5
Aéreo;Amazonas;Colômbia;Maio;2023;117
Aéreo;Amazonas;Costa Rica;Maio;2023;10
Aéreo;Amazonas;Cuba;Maio;2023;17
Aéreo;Amazonas;Dinamarca;Maio;2023;1
Aéreo;Amazonas;El Salvador;Maio;2023;4
Aéreo;Amazonas;Emirados Árabes Unidos;Maio;2023;4
Aéreo;Amazonas;Equador;Maio;2023;32
Aéreo;Amazonas;Espanha;Maio;2023;7
Aéreo;Amazonas;Estados Unidos;Maio;2023;850
Aéreo;Amazonas;Filipinas;Maio;2023;1
Aéreo;Amazonas;Finlândia;Maio;2023;1
Aéreo;Amazonas;França;Maio;2023;14
Aéreo;Amazonas;Guatemala;Maio;2023;1
Aéreo;Amazonas;Guiana;Maio;2023;1
Aéreo;Amazonas;Haiti;Maio;2023;2
Aéreo;Amazonas;Holanda;Maio;2023;7
Aéreo;Amazonas;Índia;Maio;2023;2
Aéreo;Amazonas;Indonésia;Maio;2023;1
Aéreo;Amazonas;Irlanda;Maio;2023;1
Aéreo;Amazonas;Islândia;Maio;2023;1
Aéreo;Amazonas;Israel;Maio;2023;3
Aéreo;Amazonas;Itália;Maio;2023;4
Aéreo;Amazonas;Jamaica;Maio;2023;1
Aéreo;Amazonas;Japão;Maio;2023;7
Aéreo;Amazonas;Marrocos;Maio;2023;1
Aéreo;Amazonas;México;Maio;2023;145
Aéreo;Amazonas;Nicarágua;Maio;2023;1
Aéreo;Amazonas;Nova Zelândia;Maio;2023;1
Aéreo;Amazonas;Panamá;Maio;2023;8
Aéreo;Amazonas;Paraguai;Maio;2023;1
Aéreo;Amazonas;Peru;Maio;2023;22
Aéreo;Amazonas;Polônia;Maio;2023;1
Aéreo;Amazonas;Portugal;Maio;2023;1
Aéreo;Amazonas;Reino Unido;Maio;2023;31
Aéreo;Amazonas;República da Coreia;Maio;2023;10
Aéreo;Amazonas;República Dominicana;Maio;2023;12
Aéreo;Amazonas;Rússia;Maio;2023;1
Aéreo;Amazonas;Suíça;Maio;2023;6
Aéreo;Amazonas;Suriname;Maio;2023;2
Aéreo;Amazonas;Taiwan;Maio;2023;2
Aéreo;Amazonas;Venezuela;Maio;2023;5
Aéreo;Amazonas;Zimbábue;Maio;2023;1
Aéreo;Bahia;África do Sul;Maio;2023;1
Aéreo;Bahia;Alemanha;Maio;2023;117
Aéreo;Bahia;Argentina;Maio;2023;1104
Aéreo;Bahia;Austrália;Maio;2023;1
Aéreo;Bahia;Áustria;Maio;2023;2
Aéreo;Bahia;Bélgica;Maio;2023;20
Aéreo;Bahia;Cabo Verde;Maio;2023;5
Aéreo;Bahia;Canadá;Maio;2023;12
Aéreo;Bahia;Chile;Maio;2023;1
Aéreo;Bahia;China;Maio;2023;1
Aéreo;Bahia;Chipre;Maio;2023;1
Aéreo;Bahia;Colômbia;Maio;2023;3
Aéreo;Bahia;Croácia;Maio;2023;2
Aéreo;Bahia;Dinamarca;Maio;2023;9
Aéreo;Bahia;Eritréia;Maio;2023;2
Aéreo;Bahia;Eslováquia;Maio;2023;2
Aéreo;Bahia;Espanha;Maio;2023;119
Aéreo;Bahia;Estados Unidos;Maio;2023;34
Aéreo;Bahia;Estônia;Maio;2023;1
Aéreo;Bahia;Finlândia;Maio;2023;1
Aéreo;Bahia;França;Maio;2023;111
Aéreo;Bahia;Geórgia;Maio;2023;1
Aéreo;Bahia;Grécia;Maio;2023;3
Aéreo;Bahia;Holanda;Maio;2023;15
Aéreo;Bahia;Hungria;Maio;2023;1
Aéreo;Bahia;Irlanda;Maio;2023;22
Aéreo;Bahia;Israel;Maio;2023;5
Aéreo;Bahia;Itália;Maio;2023;150
Aéreo;Bahia;Japão;Maio;2023;1
Aéreo;Bahia;Letônia;Maio;2023;1
Aéreo;Bahia;Malta;Maio;2023;1
Aéreo;Bahia;Montenegro;Maio;2023;1
Aéreo;Bahia;Namíbia;Maio;2023;1
Aéreo;Bahia;Noruega;Maio;2023;7
Aéreo;Bahia;Nova Zelândia;Maio;2023;1
Aéreo;Bahia;Paraguai;Maio;2023;1
Aéreo;Bahia;Polônia;Maio;2023;9
Aéreo;Bahia;Portugal;Maio;2023;347
Aéreo;Bahia;Reino Unido;Maio;2023;104
Aéreo;Bahia;República Tcheca;Maio;2023;1
Aéreo;Bahia;Romênia;Maio;2023;6
Aéreo;Bahia;Rússia;Maio;2023;3
Aéreo;Bahia;Senegal;Maio;2023;1
Aéreo;Bahia;Suécia;Maio;2023;2
Aéreo;Bahia;Suíça;Maio;2023;73
Aéreo;Bahia;Taiwan;Maio;2023;1
Aéreo;Bahia;Ucrânia;Maio;2023;2
Aéreo;Bahia;Uruguai;Maio;2023;5
Aéreo;Bahia;Venezuela;Maio;2023;0
Aéreo;Bahia;Zimbábue;Maio;2023;1
Aéreo;Ceará;África do Sul;Maio;2023;2
Aéreo;Ceará;Albânia;Maio;2023;1
Aéreo;Ceará;Alemanha;Maio;2023;138
Aéreo;Ceará;Andorra;Maio;2023;1
Aéreo;Ceará;Arábia Saudita;Maio;2023;1
Aéreo;Ceará;Argentina;Maio;2023;106
Aéreo;Ceará;Austrália;Maio;2023;1
Aéreo;Ceará;Áustria;Maio;2023;20
Aéreo;Ceará;Bélgica;Maio;2023;22
Aéreo;Ceará;Benin;Maio;2023;6
Aéreo;Ceará;Cabo Verde;Maio;2023;19
Aéreo;Ceará;Canadá;Maio;2023;16
Aéreo;Ceará;Chile;Maio;2023;6
Aéreo;Ceará;China;Maio;2023;2
Aéreo;Ceará;Colômbia;Maio;2023;5
Aéreo;Ceará;Costa Rica;Maio;2023;2
Aéreo;Ceará;Cuba;Maio;2023;1
Aéreo;Ceará;Dinamarca;Maio;2023;30
Aéreo;Ceará;El Salvador;Maio;2023;1
Aéreo;Ceará;Eslováquia;Maio;2023;3
Aéreo;Ceará;Eslovênia;Maio;2023;3
Aéreo;Ceará;Espanha;Maio;2023;129
Aéreo;Ceará;Estados Unidos;Maio;2023;384
Aéreo;Ceará;Finlândia;Maio;2023;27
Aéreo;Ceará;França;Maio;2023;281
Aéreo;Ceará;Grécia;Maio;2023;3
Aéreo;Ceará;Guiné-Bissau;Maio;2023;2
Aéreo;Ceará;Holanda;Maio;2023;88
Aéreo;Ceará;Hungria;Maio;2023;4
Aéreo;Ceará;Índia;Maio;2023;1
Aéreo;Ceará;Irlanda;Maio;2023;7
Aéreo;Ceará;Israel;Maio;2023;7
Aéreo;Ceará;Itália;Maio;2023;531
Aéreo;Ceará;Japão;Maio;2023;1
Aéreo;Ceará;Liechtenstein;Maio;2023;1
Aéreo;Ceará;Lituânia;Maio;2023;3
Aéreo;Ceará;Marrocos;Maio;2023;2
Aéreo;Ceará;México;Maio;2023;1
Aéreo;Ceará;Moçambique;Maio;2023;1
Aéreo;Ceará;Nicarágua;Maio;2023;1
Aéreo;Ceará;Noruega;Maio;2023;30
Aéreo;Ceará;Panamá;Maio;2023;1
Aéreo;Ceará;Paraguai;Maio;2023;3
Aéreo;Ceará;Peru;Maio;2023;4
Aéreo;Ceará;Polônia;Maio;2023;10
Aéreo;Ceará;Portugal;Maio;2023;387
Aéreo;Ceará;Reino Unido;Maio;2023;29
Aéreo;Ceará;República da Coreia;Maio;2023;1
Aéreo;Ceará;República Dominicana;Maio;2023;1
Aéreo;Ceará;República Tcheca;Maio;2023;1
Aéreo;Ceará;Romênia;Maio;2023;7
Aéreo;Ceará;Rússia;Maio;2023;3
Aéreo;Ceará;Sérvia;Maio;2023;2
Aéreo;Ceará;Suécia;Maio;2023;10
Aéreo;Ceará;Suíça;Maio;2023;71
Aéreo;Ceará;Tailândia;Maio;2023;1
Aéreo;Ceará;Tanzânia;Maio;2023;1
Aéreo;Ceará;Tunísia;Maio;2023;1
Aéreo;Ceará;Turquia;Maio;2023;1
Aéreo;Ceará;Ucrânia;Maio;2023;1
Aéreo;Ceará;Venezuela;Maio;2023;3
Aéreo;Distrito Federal;África do Sul;Maio;2023;1
Aéreo;Distrito Federal;Alemanha;Maio;2023;63
Aéreo;Distrito Federal;Angola;Maio;2023;1
Aéreo;Distrito Federal;Arábia Saudita;Maio;2023;1
Aéreo;Distrito Federal;Argentina;Maio;2023;228
Aéreo;Distrito Federal;Austrália;Maio;2023;13
Aéreo;Distrito Federal;Áustria;Maio;2023;10
Aéreo;Distrito Federal;Bahamas;Maio;2023;1
Aéreo;Distrito Federal;Barbados;Maio;2023;1
Aéreo;Distrito Federal;Bélgica;Maio;2023;12
Aéreo;Distrito Federal;Belize;Maio;2023;1
Aéreo;Distrito Federal;Bolívia;Maio;2023;12
Aéreo;Distrito Federal;Bulgária;Maio;2023;1
Aéreo;Distrito Federal;Cabo Verde;Maio;2023;1
Aéreo;Distrito Federal;Canadá;Maio;2023;24
Aéreo;Distrito Federal;Chile;Maio;2023;58
Aéreo;Distrito Federal;China;Maio;2023;4
Aéreo;Distrito Federal;Chipre;Maio;2023;1
Aéreo;Distrito Federal;Colômbia;Maio;2023;346
Aéreo;Distrito Federal;Costa Rica;Maio;2023;22
Aéreo;Distrito Federal;Croácia;Maio;2023;1
Aéreo;Distrito Federal;Cuba;Maio;2023;29
Aéreo;Distrito Federal;Dinamarca;Maio;2023;13
Aéreo;Distrito Federal;El Salvador;Maio;2023;10
Aéreo;Distrito Federal;Equador;Maio;2023;145
Aéreo;Distrito Federal;Eslováquia;Maio;2023;2
Aéreo;Distrito Federal;Eslovênia;Maio;2023;1
Aéreo;Distrito Federal;Espanha;Maio;2023;74
Aéreo;Distrito Federal;Estados Unidos;Maio;2023;724
Aéreo;Distrito Federal;Estônia;Maio;2023;1
Aéreo;Distrito Federal;Filipinas;Maio;2023;4
Aéreo;Distrito Federal;Finlândia;Maio;2023;1
Aéreo;Distrito Federal;França;Maio;2023;64
Aéreo;Distrito Federal;Gana;Maio;2023;1
Aéreo;Distrito Federal;Grécia;Maio;2023;4
Aéreo;Distrito Federal;Guatemala;Maio;2023;8
Aéreo;Distrito Federal;Guiana;Maio;2023;2
Aéreo;Distrito Federal;Haiti;Maio;2023;1
Aéreo;Distrito Federal;Holanda;Maio;2023;13
Aéreo;Distrito Federal;Honduras;Maio;2023;7
Aéreo;Distrito Federal;Hungria;Maio;2023;1
Aéreo;Distrito Federal;Índia;Maio;2023;3
Aéreo;Distrito Federal;Iraque;Maio;2023;1
Aéreo;Distrito Federal;Irlanda;Maio;2023;9
Aéreo;Distrito Federal;Israel;Maio;2023;11
Aéreo;Distrito Federal;Itália;Maio;2023;50
Aéreo;Distrito Federal;Japão;Maio;2023;12
Aéreo;Distrito Federal;Letônia;Maio;2023;1
Aéreo;Distrito Federal;Lituânia;Maio;2023;3
Aéreo;Distrito Federal;Luxemburgo;Maio;2023;2
Aéreo;Distrito Federal;Malásia;Maio;2023;1
Aéreo;Distrito Federal;Malta;Maio;2023;1
Aéreo;Distrito Federal;México;Maio;2023;86
Aéreo;Distrito Federal;Montenegro;Maio;2023;4
Aéreo;Distrito Federal;Nicarágua;Maio;2023;3
Aéreo;Distrito Federal;Nigéria;Maio;2023;2
Aéreo;Distrito Federal;Nova Zelândia;Maio;2023;1
Aéreo;Distrito Federal;Panamá;Maio;2023;9
Aéreo;Distrito Federal;Paquistão;Maio;2023;1
Aéreo;Distrito Federal;Paraguai;Maio;2023;6
Aéreo;Distrito Federal;Peru;Maio;2023;730
Aéreo;Distrito Federal;Polônia;Maio;2023;5
Aéreo;Distrito Federal;Portugal;Maio;2023;212
Aéreo;Distrito Federal;Quênia;Maio;2023;1
Aéreo;Distrito Federal;Reino Unido;Maio;2023;29
Aéreo;Distrito Federal;República da Coreia;Maio;2023;2
Aéreo;Distrito Federal;República Democrática do Congo;Maio;2023;2
Aéreo;Distrito Federal;República Dominicana;Maio;2023;21
Aéreo;Distrito Federal;República Tcheca;Maio;2023;2
Aéreo;Distrito Federal;Romênia;Maio;2023;1
Aéreo;Distrito Federal;Rússia;Maio;2023;9
Aéreo;Distrito Federal;São Tome e Príncipe;Maio;2023;1
Aéreo;Distrito Federal;Suécia;Maio;2023;24
Aéreo;Distrito Federal;Suíça;Maio;2023;33
Aéreo;Distrito Federal;Taiwan;Maio;2023;1
Aéreo;Distrito Federal;Timor Leste;Maio;2023;2
Aéreo;Distrito Federal;Trinidad e Tobago;Maio;2023;3
Aéreo;Distrito Federal;Tunísia;Maio;2023;1
Aéreo;Distrito Federal;Turquia;Maio;2023;3
Aéreo;Distrito Federal;Ucrânia;Maio;2023;2
Aéreo;Distrito Federal;Uruguai;Maio;2023;15
Aéreo;Distrito Federal;Venezuela;Maio;2023;16
Aéreo;Distrito Federal;Vietnã;Maio;2023;1
Aéreo;Goiás;Argentina;Maio;2023;3
Aéreo;Goiás;Chile;Maio;2023;1
Aéreo;Goiás;Paraguai;Maio;2023;1
Aéreo;Goiás;Peru;Maio;2023;72
Aéreo;Goiás;Uruguai;Maio;2023;4
Aéreo;Mato Grosso do Sul;Bolívia;Maio;2023;3
Aéreo;Mato Grosso do Sul;Paraguai;Maio;2023;5
Aéreo;Mato Grosso do Sul;Uruguai;Maio;2023;2
Aéreo;Minas Gerais;África do Sul;Maio;2023;1
Aéreo;Minas Gerais;Alemanha;Maio;2023;32
Aéreo;Minas Gerais;Argentina;Maio;2023;71
Aéreo;Minas Gerais;Austrália;Maio;2023;2
Aéreo;Minas Gerais;Bélgica;Maio;2023;12
Aéreo;Minas Gerais;Cabo Verde;Maio;2023;1
Aéreo;Minas Gerais;Canadá;Maio;2023;24
Aéreo;Minas Gerais;Chile;Maio;2023;3
Aéreo;Minas Gerais;China;Maio;2023;4
Aéreo;Minas Gerais;China, Hong Kong;Maio;2023;1
Aéreo;Minas Gerais;Chipre;Maio;2023;4
Aéreo;Minas Gerais;Colômbia;Maio;2023;336
Aéreo;Minas Gerais;Costa Rica;Maio;2023;18
Aéreo;Minas Gerais;Cuba;Maio;2023;2
Aéreo;Minas Gerais;Dinamarca;Maio;2023;5
Aéreo;Minas Gerais;Dominica;Maio;2023;1
Aéreo;Minas Gerais;El Salvador;Maio;2023;8
Aéreo;Minas Gerais;Equador;Maio;2023;41
Aéreo;Minas Gerais;Eslováquia;Maio;2023;1
Aéreo;Minas Gerais;Espanha;Maio;2023;28
Aéreo;Minas Gerais;Estados Unidos;Maio;2023;303
Aéreo;Minas Gerais;Estônia;Maio;2023;1
Aéreo;Minas Gerais;Finlândia;Maio;2023;1
Aéreo;Minas Gerais;França;Maio;2023;42
Aéreo;Minas Gerais;Grécia;Maio;2023;1
Aéreo;Minas Gerais;Guatemala;Maio;2023;24
Aéreo;Minas Gerais;Holanda;Maio;2023;8
Aéreo;Minas Gerais;Honduras;Maio;2023;1
Aéreo;Minas Gerais;Índia;Maio;2023;1
Aéreo;Minas Gerais;Irlanda;Maio;2023;17
Aéreo;Minas Gerais;Israel;Maio;2023;3
Aéreo;Minas Gerais;Itália;Maio;2023;76
Aéreo;Minas Gerais;Japão;Maio;2023;3
Aéreo;Minas Gerais;Letônia;Maio;2023;1
Aéreo;Minas Gerais;Malta;Maio;2023;1
Aéreo;Minas Gerais;Marrocos;Maio;2023;3
Aéreo;Minas Gerais;México;Maio;2023;56
Aéreo;Minas Gerais;Moçambique;Maio;2023;1
Aéreo;Minas Gerais;Nicarágua;Maio;2023;10
Aéreo;Minas Gerais;Panamá;Maio;2023;2
Aéreo;Minas Gerais;Paraguai;Maio;2023;3
Aéreo;Minas Gerais;Peru;Maio;2023;113
Aéreo;Minas Gerais;Polônia;Maio;2023;3
Aéreo;Minas Gerais;Portugal;Maio;2023;393
Aéreo;Minas Gerais;Reino Unido;Maio;2023;28
Aéreo;Minas Gerais;República Dominicana;Maio;2023;9
Aéreo;Minas Gerais;República Tcheca;Maio;2023;1
Aéreo;Minas Gerais;Rússia;Maio;2023;1
Aéreo;Minas Gerais;Suécia;Maio;2023;2
Aéreo;Minas Gerais;Suíça;Maio;2023;10
Aéreo;Minas Gerais;Taiwan;Maio;2023;1
Aéreo;Minas Gerais;Trinidad e Tobago;Maio;2023;2
Aéreo;Minas Gerais;Ucrânia;Maio;2023;1
Aéreo;Minas Gerais;Uruguai;Maio;2023;1
Aéreo;Minas Gerais;Venezuela;Maio;2023;1
Aéreo;Pará;África do Sul;Maio;2023;2
Aéreo;Pará;Alemanha;Maio;2023;9
Aéreo;Pará;Argentina;Maio;2023;5
Aéreo;Pará;Austrália;Maio;2023;2
Aéreo;Pará;Bélgica;Maio;2023;3
Aéreo;Pará;Bulgária;Maio;2023;1
Aéreo;Pará;China;Maio;2023;2
Aéreo;Pará;Eslováquia;Maio;2023;1
Aéreo;Pará;Espanha;Maio;2023;11
Aéreo;Pará;Estados Unidos;Maio;2023;86
Aéreo;Pará;Finlândia;Maio;2023;2
Aéreo;Pará;França;Maio;2023;386
Aéreo;Pará;Grécia;Maio;2023;2
Aéreo;Pará;Guatemala;Maio;2023;1
Aéreo;Pará;Guiana;Maio;2023;3
Aéreo;Pará;Holanda;Maio;2023;43
Aéreo;Pará;Hungria;Maio;2023;2
Aéreo;Pará;Itália;Maio;2023;18
Aéreo;Pará;Noruega;Maio;2023;5
Aéreo;Pará;Nova Zelândia;Maio;2023;1
Aéreo;Pará;Peru;Maio;2023;6
Aéreo;Pará;Portugal;Maio;2023;60
Aéreo;Pará;Reino Unido;Maio;2023;5
Aéreo;Pará;República Dominicana;Maio;2023;2
Aéreo;Pará;Romênia;Maio;2023;1
Aéreo;Pará;Rússia;Maio;2023;1
Aéreo;Pará;Suécia;Maio;2023;1
Aéreo;Pará;Suíça;Maio;2023;11
Aéreo;Pará;Suriname;Maio;2023;131
Aéreo;Pará;Turquia;Maio;2023;2
Aéreo;Pará;Uruguai;Maio;2023;1
Aéreo;Pará;Vietnã;Maio;2023;3
Aéreo;Paraíba;Argentina;Maio;2023;32
Aéreo;Paraíba;Venezuela;Maio;2023;1
Aéreo;Paraná;África do Sul;Maio;2023;1
Aéreo;Paraná;Alemanha;Maio;2023;9
Aéreo;Paraná;Argentina;Maio;2023;23
Aéreo;Paraná;Austrália;Maio;2023;2
Aéreo;Paraná;Áustria;Maio;2023;1
Aéreo;Paraná;Bélgica;Maio;2023;1
Aéreo;Paraná;Canadá;Maio;2023;2
Aéreo;Paraná;Chile;Maio;2023;810
Aéreo;Paraná;Cingapura;Maio;2023;2
Aéreo;Paraná;Colômbia;Maio;2023;19
Aéreo;Paraná;El Salvador;Maio;2023;3
Aéreo;Paraná;Equador;Maio;2023;1
Aéreo;Paraná;Espanha;Maio;2023;29
Aéreo;Paraná;Estados Unidos;Maio;2023;8
Aéreo;Paraná;França;Maio;2023;8
Aéreo;Paraná;Holanda;Maio;2023;2
Aéreo;Paraná;Itália;Maio;2023;3
Aéreo;Paraná;Letônia;Maio;2023;1
Aéreo;Paraná;México;Maio;2023;4
Aéreo;Paraná;Paraguai;Maio;2023;36
Aéreo;Paraná;Peru;Maio;2023;10
Aéreo;Paraná;Portugal;Maio;2023;4
Aéreo;Paraná;Reino Unido;Maio;2023;7
Aéreo;Paraná;República da Coreia;Maio;2023;2
Aéreo;Paraná;Rússia;Maio;2023;1
Aéreo;Paraná;Suíça;Maio;2023;1
Aéreo;Paraná;Uruguai;Maio;2023;28
Aéreo;Paraná;Venezuela;Maio;2023;14
Aéreo;Paraná;Alemanha;Maio;2023;3
Aéreo;Paraná;Argentina;Maio;2023;405
Aéreo;Paraná;Austrália;Maio;2023;2
Aéreo;Paraná;Bolívia;Maio;2023;3
Aéreo;Paraná;Canadá;Maio;2023;1
Aéreo;Paraná;Chile;Maio;2023;178
Aéreo;Paraná;China;Maio;2023;3
Aéreo;Paraná;Colômbia;Maio;2023;12
Aéreo;Paraná;Equador;Maio;2023;7
Aéreo;Paraná;Espanha;Maio;2023;3
Aéreo;Paraná;Estados Unidos;Maio;2023;14
Aéreo;Paraná;França;Maio;2023;4
Aéreo;Paraná;Guatemala;Maio;2023;1
Aéreo;Paraná;Holanda;Maio;2023;2
Aéreo;Paraná;Itália;Maio;2023;4
Aéreo;Paraná;Japão;Maio;2023;1
Aéreo;Paraná;México;Maio;2023;7
Aéreo;Paraná;Nova Zelândia;Maio;2023;8
Aéreo;Paraná;Paraguai;Maio;2023;3
Aéreo;Paraná;Peru;Maio;2023;22
Aéreo;Paraná;Portugal;Maio;2023;2
Aéreo;Paraná;República da Coreia;Maio;2023;6
Aéreo;Paraná;República Tcheca;Maio;2023;1
Aéreo;Paraná;Suécia;Maio;2023;1
Aéreo;Paraná;Suíça;Maio;2023;1
Aéreo;Paraná;Uruguai;Maio;2023;6
Aéreo;Paraná;Venezuela;Maio;2023;1
Aéreo;Pernambuco;Albânia;Maio;2023;1
Aéreo;Pernambuco;Alemanha;Maio;2023;99
Aéreo;Pernambuco;Argentina;Maio;2023;237
Aéreo;Pernambuco;Austrália;Maio;2023;2
Aéreo;Pernambuco;Áustria;Maio;2023;10
Aéreo;Pernambuco;Bahamas;Maio;2023;2
Aéreo;Pernambuco;Bélgica;Maio;2023;7
Aéreo;Pernambuco;Bolívia;Maio;2023;1
Aéreo;Pernambuco;Bulgária;Maio;2023;2
Aéreo;Pernambuco;Canadá;Maio;2023;9
Aéreo;Pernambuco;Chile;Maio;2023;4
Aéreo;Pernambuco;Cuba;Maio;2023;2
Aéreo;Pernambuco;Dinamarca;Maio;2023;3
Aéreo;Pernambuco;El Salvador;Maio;2023;1
Aéreo;Pernambuco;Espanha;Maio;2023;73
Aéreo;Pernambuco;Estados Unidos;Maio;2023;300
Aéreo;Pernambuco;Finlândia;Maio;2023;1
Aéreo;Pernambuco;França;Maio;2023;41
Aéreo;Pernambuco;Grécia;Maio;2023;2
Aéreo;Pernambuco;Holanda;Maio;2023;7
Aéreo;Pernambuco;Hungria;Maio;2023;2
Aéreo;Pernambuco;Índia;Maio;2023;1
Aéreo;Pernambuco;Indonésia;Maio;2023;1
Aéreo;Pernambuco;Irlanda;Maio;2023;20
Aéreo;Pernambuco;Itália;Maio;2023;100
