Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítimo;Pernambuco;Itália;Março;2024;2
Marítimo;Pernambuco;Luxemburgo;Março;2024;1
Marítimo;Pernambuco;Malta;Março;2024;1
Marítimo;Pernambuco;Nova Zelândia;Março;2024;4
Marítimo;Pernambuco;Polônia;Março;2024;1
Marítimo;Pernambuco;Reino Unido;Março;2024;8
Marítimo;Pernambuco;Suíça;Março;2024;30
Marítimo;Piauí;França;Março;2024;3
Marítimo;Rio de Janeiro;Alemanha;Março;2024;15
Marítimo;Rio de Janeiro;Argentina;Março;2024;3
Marítimo;Rio de Janeiro;Áustria;Março;2024;4
Marítimo;Rio de Janeiro;Bélgica;Março;2024;6
Marítimo;Rio de Janeiro;Bolívia;Março;2024;2
Marítimo;Rio de Janeiro;Bulgária;Março;2024;12
Marítimo;Rio de Janeiro;Canadá;Março;2024;14
Marítimo;Rio de Janeiro;Chile;Março;2024;16
Marítimo;Rio de Janeiro;Colômbia;Março;2024;3
Marítimo;Rio de Janeiro;Croácia;Março;2024;4
Marítimo;Rio de Janeiro;Eslováquia;Março;2024;4
Marítimo;Rio de Janeiro;Espanha;Março;2024;12
Marítimo;Rio de Janeiro;Estados Unidos;Março;2024;40
Marítimo;Rio de Janeiro;Estônia;Março;2024;1
Marítimo;Rio de Janeiro;Filipinas;Março;2024;31
Marítimo;Rio de Janeiro;França;Março;2024;22
Marítimo;Rio de Janeiro;Grécia;Março;2024;4
Marítimo;Rio de Janeiro;Holanda;Março;2024;2
Marítimo;Rio de Janeiro;Hungria;Março;2024;1
Marítimo;Rio de Janeiro;Itália;Março;2024;22
Marítimo;Rio de Janeiro;Japão;Março;2024;1
Marítimo;Rio de Janeiro;Luxemburgo;Março;2024;1
Marítimo;Rio de Janeiro;Malásia;Março;2024;3
Marítimo;Rio de Janeiro;México;Março;2024;59
Marítimo;Rio de Janeiro;Panamá;Março;2024;1
Marítimo;Rio de Janeiro;Polônia;Março;2024;82
Marítimo;Rio de Janeiro;Portugal;Março;2024;8
Marítimo;Rio de Janeiro;Reino Unido;Março;2024;29
Marítimo;Rio de Janeiro;República Dominicana;Março;2024;3
Marítimo;Rio de Janeiro;República Tcheca;Março;2024;1
Marítimo;Rio de Janeiro;Romênia;Março;2024;19
Marítimo;Rio de Janeiro;Rússia;Março;2024;5
Marítimo;Rio de Janeiro;Suíça;Março;2024;4
Marítimo;Rio de Janeiro;Ucrânia;Março;2024;3
Marítimo;Rio de Janeiro;Uruguai;Março;2024;4
Marítimo;Rio de Janeiro;Venezuela;Março;2024;1
Marítimo;Rio de Janeiro;China;Março;2024;21
Marítimo;Rio de Janeiro;Etiópia;Março;2024;1
Marítimo;Rio de Janeiro;África do Sul;Março;2024;9
Marítimo;Rio de Janeiro;Alemanha;Março;2024;421
Marítimo;Rio de Janeiro;Andorra;Março;2024;1
Marítimo;Rio de Janeiro;Antilhas Holandesas;Março;2024;1
Marítimo;Rio de Janeiro;Argentina;Março;2024;7697
Marítimo;Rio de Janeiro;Austrália;Março;2024;110
Marítimo;Rio de Janeiro;Áustria;Março;2024;36
Marítimo;Rio de Janeiro;Bélgica;Março;2024;48
Marítimo;Rio de Janeiro;Bolívia;Março;2024;14
Marítimo;Rio de Janeiro;Bulgária;Março;2024;15
Marítimo;Rio de Janeiro;Canadá;Março;2024;152
Marítimo;Rio de Janeiro;Chile;Março;2024;248
Marítimo;Rio de Janeiro;China;Março;2024;287
Marítimo;Rio de Janeiro;China, Hong Kong;Março;2024;8
Marítimo;Rio de Janeiro;Cingapura;Março;2024;6
Marítimo;Rio de Janeiro;Colômbia;Março;2024;40
Marítimo;Rio de Janeiro;Costa Rica;Março;2024;10
Marítimo;Rio de Janeiro;Croácia;Março;2024;2
Marítimo;Rio de Janeiro;Cuba;Março;2024;2
Marítimo;Rio de Janeiro;Dinamarca;Março;2024;8
Marítimo;Rio de Janeiro;Egito;Março;2024;1
Marítimo;Rio de Janeiro;El Salvador;Março;2024;1
Marítimo;Rio de Janeiro;Equador;Março;2024;12
Marítimo;Rio de Janeiro;Eslováquia;Março;2024;4
Marítimo;Rio de Janeiro;Espanha;Março;2024;161
Marítimo;Rio de Janeiro;Estados Unidos;Março;2024;1044
Marítimo;Rio de Janeiro;Filipinas;Março;2024;11
Marítimo;Rio de Janeiro;Finlândia;Março;2024;5
Marítimo;Rio de Janeiro;França;Março;2024;506
Marítimo;Rio de Janeiro;Gana;Março;2024;1
Marítimo;Rio de Janeiro;Grécia;Março;2024;2
Marítimo;Rio de Janeiro;Guatemala;Março;2024;4
Marítimo;Rio de Janeiro;Holanda;Março;2024;29
Marítimo;Rio de Janeiro;Honduras;Março;2024;3
Marítimo;Rio de Janeiro;Hungria;Março;2024;14
Marítimo;Rio de Janeiro;Índia;Março;2024;6
Marítimo;Rio de Janeiro;Indonésia;Março;2024;4
Marítimo;Rio de Janeiro;Irlanda;Março;2024;2
Marítimo;Rio de Janeiro;Israel;Março;2024;4
Marítimo;Rio de Janeiro;Itália;Março;2024;233
Marítimo;Rio de Janeiro;Japão;Março;2024;2
Marítimo;Rio de Janeiro;Lituânia;Março;2024;16
Marítimo;Rio de Janeiro;Luxemburgo;Março;2024;13
Marítimo;Rio de Janeiro;Madagascar;Março;2024;13
Marítimo;Rio de Janeiro;Malásia;Março;2024;7
Marítimo;Rio de Janeiro;Malta;Março;2024;1
Marítimo;Rio de Janeiro;Maurício;Março;2024;18
Marítimo;Rio de Janeiro;México;Março;2024;86
Marítimo;Rio de Janeiro;Nepal;Março;2024;4
Marítimo;Rio de Janeiro;Noruega;Março;2024;24
Marítimo;Rio de Janeiro;Nova Zelândia;Março;2024;21
Marítimo;Rio de Janeiro;Paraguai;Março;2024;23
Marítimo;Rio de Janeiro;Peru;Março;2024;51
Marítimo;Rio de Janeiro;Polônia;Março;2024;77
Marítimo;Rio de Janeiro;Portugal;Março;2024;62
Marítimo;Rio de Janeiro;Quênia;Março;2024;15
Marítimo;Rio de Janeiro;Quirguistão;Março;2024;1
Marítimo;Rio de Janeiro;Reino Unido;Março;2024;124
Marítimo;Rio de Janeiro;República da Coreia;Março;2024;14
Marítimo;Rio de Janeiro;República Democrática do Congo;Março;2024;1
Marítimo;Rio de Janeiro;República Tcheca;Março;2024;12
Marítimo;Rio de Janeiro;Romênia;Março;2024;10
Marítimo;Rio de Janeiro;Rússia;Março;2024;9
Marítimo;Rio de Janeiro;Samoa;Março;2024;5
Marítimo;Rio de Janeiro;Sri Lanka;Março;2024;1
Marítimo;Rio de Janeiro;Suécia;Março;2024;29
Marítimo;Rio de Janeiro;Suíça;Março;2024;91
Marítimo;Rio de Janeiro;Taiwan;Março;2024;24
Marítimo;Rio de Janeiro;Tanzânia;Março;2024;1
Marítimo;Rio de Janeiro;Turquia;Março;2024;10
Marítimo;Rio de Janeiro;Uruguai;Março;2024;1717
Marítimo;Rio de Janeiro;Venezuela;Março;2024;39
Marítimo;Rio de Janeiro;Vietnã;Março;2024;2
Marítimo;Rio de Janeiro;Zimbábue;Março;2024;8
Marítimo;Rio Grande do Sul;Argentina;Março;2024;1
Marítimo;Rio Grande do Sul;Austrália;Março;2024;1
Marítimo;Rio Grande do Sul;Estados Unidos;Março;2024;3
Marítimo;Rio Grande do Sul;França;Março;2024;2
Marítimo;Rio Grande do Sul;Ucrânia;Março;2024;2
Marítimo;Rio Grande do Sul;Uruguai;Março;2024;5
Marítimo;Santa Catarina;África do Sul;Março;2024;2
Marítimo;Santa Catarina;Alemanha;Março;2024;188
Marítimo;Santa Catarina;Argentina;Março;2024;2330
Marítimo;Santa Catarina;Austrália;Março;2024;60
Marítimo;Santa Catarina;Áustria;Março;2024;14
Marítimo;Santa Catarina;Bélgica;Março;2024;8
Marítimo;Santa Catarina;Bolívia;Março;2024;10
Marítimo;Santa Catarina;Bulgária;Março;2024;2
Marítimo;Santa Catarina;Canadá;Março;2024;171
Marítimo;Santa Catarina;Chile;Março;2024;105
Marítimo;Santa Catarina;China;Março;2024;4
Marítimo;Santa Catarina;Cingapura;Março;2024;1
Marítimo;Santa Catarina;Colômbia;Março;2024;1
Marítimo;Santa Catarina;Croácia;Março;2024;5
Marítimo;Santa Catarina;Cuba;Março;2024;3
Marítimo;Santa Catarina;Dinamarca;Março;2024;8
Marítimo;Santa Catarina;Equador;Março;2024;4
Marítimo;Santa Catarina;Espanha;Março;2024;12
Marítimo;Santa Catarina;Estados Unidos;Março;2024;875
Marítimo;Santa Catarina;Filipinas;Março;2024;12
Marítimo;Santa Catarina;Finlândia;Março;2024;1
Marítimo;Santa Catarina;França;Março;2024;20
Marítimo;Santa Catarina;Grécia;Março;2024;4
Marítimo;Santa Catarina;Holanda;Março;2024;11
Marítimo;Santa Catarina;Honduras;Março;2024;1
Marítimo;Santa Catarina;Hungria;Março;2024;3
Marítimo;Santa Catarina;Índia;Março;2024;1
Marítimo;Santa Catarina;Indonésia;Março;2024;1
Marítimo;Santa Catarina;Irlanda;Março;2024;7
Marítimo;Santa Catarina;Itália;Março;2024;44
Marítimo;Santa Catarina;Malásia;Março;2024;3
Marítimo;Santa Catarina;Malta;Março;2024;1
Marítimo;Santa Catarina;México;Março;2024;26
Marítimo;Santa Catarina;Nigéria;Março;2024;2
Marítimo;Santa Catarina;Noruega;Março;2024;3
Marítimo;Santa Catarina;Nova Zelândia;Março;2024;12
Marítimo;Santa Catarina;Países não especificados;Março;2024;2
Marítimo;Santa Catarina;Paraguai;Março;2024;9
Marítimo;Santa Catarina;Peru;Março;2024;7
Marítimo;Santa Catarina;Polônia;Março;2024;14
Marítimo;Santa Catarina;Portugal;Março;2024;3
Marítimo;Santa Catarina;Reino Unido;Março;2024;84
Marítimo;Santa Catarina;Romênia;Março;2024;2
Marítimo;Santa Catarina;Sérvia;Março;2024;1
Marítimo;Santa Catarina;Suécia;Março;2024;4
Marítimo;Santa Catarina;Suíça;Março;2024;24
Marítimo;Santa Catarina;Taiwan;Março;2024;3
Marítimo;Santa Catarina;Ucrânia;Março;2024;2
Marítimo;Santa Catarina;Uruguai;Março;2024;307
Marítimo;Santa Catarina;Venezuela;Março;2024;9
Marítimo;Santa Catarina;Austrália;Março;2024;1
Marítimo;Santa Catarina;França;Março;2024;1
Marítimo;Santa Catarina;Argentina;Março;2024;5
Marítimo;Santa Catarina;Bulgária;Março;2024;1
Marítimo;Santa Catarina;Espanha;Março;2024;1
Marítimo;Santa Catarina;África do Sul;Março;2024;1
Marítimo;Santa Catarina;Alemanha;Março;2024;21
Marítimo;Santa Catarina;Antígua e Barbuda;Março;2024;1
Marítimo;Santa Catarina;Argentina;Março;2024;3911
Marítimo;Santa Catarina;Austrália;Março;2024;25
Marítimo;Santa Catarina;Áustria;Março;2024;2
Marítimo;Santa Catarina;Bélgica;Março;2024;6
Marítimo;Santa Catarina;Bolívia;Março;2024;11
Marítimo;Santa Catarina;Bósnia-Herzegovina;Março;2024;1
Marítimo;Santa Catarina;Canadá;Março;2024;61
Marítimo;Santa Catarina;Chile;Março;2024;83
Marítimo;Santa Catarina;China;Março;2024;6
Marítimo;Santa Catarina;Cingapura;Março;2024;7
Marítimo;Santa Catarina;Colômbia;Março;2024;1792
Marítimo;Santa Catarina;El Salvador;Março;2024;1
Marítimo;Santa Catarina;Equador;Março;2024;2
Marítimo;Santa Catarina;Eslováquia;Março;2024;2
Marítimo;Santa Catarina;Espanha;Março;2024;19
Marítimo;Santa Catarina;Estados Unidos;Março;2024;519
Marítimo;Santa Catarina;Filipinas;Março;2024;6
Marítimo;Santa Catarina;França;Março;2024;3
Marítimo;Santa Catarina;Guatemala;Março;2024;1
Marítimo;Santa Catarina;Holanda;Março;2024;5
Marítimo;Santa Catarina;Honduras;Março;2024;3
Marítimo;Santa Catarina;Hungria;Março;2024;2
Marítimo;Santa Catarina;Índia;Março;2024;2
Marítimo;Santa Catarina;Indonésia;Março;2024;1
Marítimo;Santa Catarina;Irlanda;Março;2024;7
Marítimo;Santa Catarina;Israel;Março;2024;1
Marítimo;Santa Catarina;Itália;Março;2024;58
Marítimo;Santa Catarina;Jamaica;Março;2024;1
Marítimo;Santa Catarina;Luxemburgo;Março;2024;4
Marítimo;Santa Catarina;Madagascar;Março;2024;4
Marítimo;Santa Catarina;Malásia;Março;2024;2
Marítimo;Santa Catarina;Maurício;Março;2024;2
Marítimo;Santa Catarina;México;Março;2024;23
Marítimo;Santa Catarina;Nicarágua;Março;2024;1
Marítimo;Santa Catarina;Noruega;Março;2024;1
Marítimo;Santa Catarina;Nova Zelândia;Março;2024;1
Marítimo;Santa Catarina;Paraguai;Março;2024;14
Marítimo;Santa Catarina;Peru;Março;2024;16
Marítimo;Santa Catarina;Portugal;Março;2024;3
Marítimo;Santa Catarina;Reino Unido;Março;2024;68
Marítimo;Santa Catarina;República Dominicana;Março;2024;3
Marítimo;Santa Catarina;Romênia;Março;2024;3
Marítimo;Santa Catarina;Rússia;Março;2024;4
Marítimo;Santa Catarina;Sérvia;Março;2024;4
Marítimo;Santa Catarina;Suíça;Março;2024;3
Marítimo;Santa Catarina;Tunísia;Março;2024;2
Marítimo;Santa Catarina;Ucrânia;Março;2024;1
Marítimo;Santa Catarina;Uruguai;Março;2024;306
Marítimo;Santa Catarina;Venezuela;Março;2024;11
Marítimo;São Paulo;África do Sul;Março;2024;1
Marítimo;São Paulo;Alemanha;Março;2024;6
Marítimo;São Paulo;Argentina;Março;2024;312
Marítimo;São Paulo;Austrália;Março;2024;17
Marítimo;São Paulo;Áustria;Março;2024;2
Marítimo;São Paulo;Bolívia;Março;2024;3
Marítimo;São Paulo;Bulgária;Março;2024;2
Marítimo;São Paulo;Canadá;Março;2024;56
Marítimo;São Paulo;Casaquistão;Março;2024;2
Marítimo;São Paulo;Chile;Março;2024;30
Marítimo;São Paulo;China;Março;2024;2
Marítimo;São Paulo;Cingapura;Março;2024;1
Marítimo;São Paulo;Colômbia;Março;2024;5
Marítimo;São Paulo;Costa Rica;Março;2024;6
Marítimo;São Paulo;Croácia;Março;2024;2
Marítimo;São Paulo;Eslováquia;Março;2024;3
Marítimo;São Paulo;Espanha;Março;2024;7
Marítimo;São Paulo;Estados Unidos;Março;2024;380
Marítimo;São Paulo;Filipinas;Março;2024;1
Marítimo;São Paulo;Finlândia;Março;2024;2
Marítimo;São Paulo;França;Março;2024;7
Marítimo;São Paulo;Grécia;Março;2024;2
Marítimo;São Paulo;Holanda;Março;2024;4
Marítimo;São Paulo;Irlanda;Março;2024;4
Marítimo;São Paulo;Israel;Março;2024;2
Marítimo;São Paulo;Itália;Março;2024;27
Marítimo;São Paulo;Japão;Março;2024;4
Marítimo;São Paulo;Letônia;Março;2024;3
Marítimo;São Paulo;Lituânia;Março;2024;1
Marítimo;São Paulo;Malta;Março;2024;2
Marítimo;São Paulo;Marrocos;Março;2024;1
Marítimo;São Paulo;México;Março;2024;45
Marítimo;São Paulo;Noruega;Março;2024;6
Marítimo;São Paulo;Nova Zelândia;Março;2024;3
Marítimo;São Paulo;Panamá;Março;2024;3
Marítimo;São Paulo;Paraguai;Março;2024;1
Marítimo;São Paulo;Peru;Março;2024;30
Marítimo;São Paulo;Polônia;Março;2024;2
Marítimo;São Paulo;Porto Rico;Março;2024;2
Marítimo;São Paulo;Portugal;Março;2024;22
Marítimo;São Paulo;Reino Unido;Março;2024;88
Marítimo;São Paulo;República da Coreia;Março;2024;1
Marítimo;São Paulo;República Tcheca;Março;2024;5
Marítimo;São Paulo;Romênia;Março;2024;2
Marítimo;São Paulo;Rússia;Março;2024;2
Marítimo;São Paulo;Suécia;Março;2024;1
Marítimo;São Paulo;Suíça;Março;2024;2
Marítimo;São Paulo;Ucrânia;Março;2024;9
Marítimo;São Paulo;Uruguai;Março;2024;97
Marítimo;São Paulo;Venezuela;Março;2024;3
Marítimo;São Paulo;França;Março;2024;2
Marítimo;São Paulo;São Tome e Príncipe;Março;2024;1
Marítimo;São Paulo;Suíça;Março;2024;1
Fluvial;Amapá;Alemanha;Março;2024;1
Fluvial;Amapá;Austrália;Março;2024;4
Fluvial;Amapá;Canadá;Março;2024;47
Fluvial;Amapá;Espanha;Março;2024;2
Fluvial;Amapá;Estados Unidos;Março;2024;774
Fluvial;Amapá;Filipinas;Março;2024;2
Fluvial;Amapá;Indonésia;Março;2024;1
Fluvial;Amapá;Noruega;Março;2024;1
Fluvial;Amapá;Nova Zelândia;Março;2024;3
Fluvial;Amapá;Reino Unido;Março;2024;50
Fluvial;Amapá;Taiwan;Março;2024;5
Fluvial;Amapá;Alemanha;Março;2024;1
Fluvial;Amapá;Argentina;Março;2024;1
Fluvial;Amapá;Bélgica;Março;2024;4
Fluvial;Amapá;Bolívia;Março;2024;1
Fluvial;Amapá;Canadá;Março;2024;1
Fluvial;Amapá;China;Março;2024;2
Fluvial;Amapá;Espanha;Março;2024;1
Fluvial;Amapá;Estados Unidos;Março;2024;2
Fluvial;Amapá;Finlândia;Março;2024;1
Fluvial;Amapá;França;Março;2024;519
Fluvial;Amapá;Guiana;Março;2024;2
Fluvial;Amapá;Holanda;Março;2024;2
Fluvial;Amapá;Itália;Março;2024;4
Fluvial;Amapá;Marrocos;Março;2024;2
Fluvial;Amapá;Peru;Março;2024;11
Fluvial;Amapá;Polônia;Março;2024;2
Fluvial;Amapá;Portugal;Março;2024;4
Fluvial;Amapá;Reino Unido;Março;2024;2
Fluvial;Amapá;República Democrática do Congo;Março;2024;1
Fluvial;Amapá;República Dominicana;Março;2024;8
Fluvial;Amapá;Romênia;Março;2024;1
Fluvial;Amapá;Somália;Março;2024;1
Fluvial;Amapá;Suriname;Março;2024;7
Fluvial;Amapá;Tunísia;Março;2024;1
Fluvial;Amapá;Turquia;Março;2024;1
Fluvial;Amapá;Venezuela;Março;2024;1
Fluvial;Pará;Etiópia;Março;2024;6
Fluvial;Pará;Índia;Março;2024;4
Fluvial;Rio Grande do Sul;Afeganistão;Março;2024;1
Fluvial;Rio Grande do Sul;Argentina;Março;2024;2924
Fluvial;Rio Grande do Sul;Canadá;Março;2024;2
Fluvial;Rio Grande do Sul;Chile;Março;2024;6
Fluvial;Rio Grande do Sul;Colômbia;Março;2024;1
Fluvial;Rio Grande do Sul;Itália;Março;2024;2
Fluvial;Rio Grande do Sul;Nova Zelândia;Março;2024;1
Fluvial;Rio Grande do Sul;Paraguai;Março;2024;198
Fluvial;Rio Grande do Sul;Polônia;Março;2024;2
Fluvial;Rio Grande do Sul;Uruguai;Março;2024;12
Fluvial;Rio Grande do Sul;Alemanha;Março;2024;13
Fluvial;Rio Grande do Sul;Argentina;Março;2024;3157
Fluvial;Rio Grande do Sul;Bélgica;Março;2024;1
Fluvial;Rio Grande do Sul;Chile;Março;2024;1
Fluvial;Rio Grande do Sul;Colômbia;Março;2024;1
Fluvial;Rio Grande do Sul;Eslováquia;Março;2024;4
Fluvial;Rio Grande do Sul;Estados Unidos;Março;2024;2
Fluvial;Rio Grande do Sul;França;Março;2024;2
Fluvial;Rio Grande do Sul;Irlanda;Março;2024;1
Fluvial;Rio Grande do Sul;Itália;Março;2024;1
Fluvial;Rio Grande do Sul;Japão;Março;2024;1
Fluvial;Rio Grande do Sul;México;Março;2024;1
Fluvial;Rio Grande do Sul;Paraguai;Março;2024;209
Fluvial;Rio Grande do Sul;Peru;Março;2024;1
Fluvial;Rio Grande do Sul;Suécia;Março;2024;2
Fluvial;Rio Grande do Sul;Uruguai;Março;2024;26
Fluvial;Rio Grande do Sul;Venezuela;Março;2024;1
Fluvial;Santa Catarina;Argentina;Março;2024;41
Fluvial;Santa Catarina;Espanha;Março;2024;1
Aéreo;Alagoas;Alemanha;Abril;2024;4
Aéreo;Alagoas;Argentina;Abril;2024;402
Aéreo;Alagoas;Bélgica;Abril;2024;2
Aéreo;Alagoas;Cabo Verde;Abril;2024;2
Aéreo;Alagoas;Colômbia;Abril;2024;1
Aéreo;Alagoas;Croácia;Abril;2024;1
Aéreo;Alagoas;Espanha;Abril;2024;6
Aéreo;Alagoas;França;Abril;2024;11
Aéreo;Alagoas;Holanda;Abril;2024;4
Aéreo;Alagoas;Itália;Abril;2024;19
Aéreo;Alagoas;Portugal;Abril;2024;129
Aéreo;Alagoas;Reino Unido;Abril;2024;3
Aéreo;Alagoas;Rússia;Abril;2024;2
Aéreo;Alagoas;Suíça;Abril;2024;5
Aéreo;Alagoas;Uruguai;Abril;2024;1
Aéreo;Amazonas;África do Sul;Abril;2024;4
Aéreo;Amazonas;Alemanha;Abril;2024;16
Aéreo;Amazonas;Argentina;Abril;2024;11
Aéreo;Amazonas;Austrália;Abril;2024;3
Aéreo;Amazonas;Bangladesh;Abril;2024;1
Aéreo;Amazonas;Bélgica;Abril;2024;5
Aéreo;Amazonas;Belize;Abril;2024;1
Aéreo;Amazonas;Canadá;Abril;2024;33
Aéreo;Amazonas;Chile;Abril;2024;2
Aéreo;Amazonas;China;Abril;2024;17
Aéreo;Amazonas;Cingapura;Abril;2024;4
Aéreo;Amazonas;Colômbia;Abril;2024;195
Aéreo;Amazonas;Costa Rica;Abril;2024;9
Aéreo;Amazonas;Cuba;Abril;2024;4
Aéreo;Amazonas;Dinamarca;Abril;2024;9
Aéreo;Amazonas;El Salvador;Abril;2024;3
Aéreo;Amazonas;Equador;Abril;2024;22
Aéreo;Amazonas;Eslováquia;Abril;2024;1
Aéreo;Amazonas;Espanha;Abril;2024;11
Aéreo;Amazonas;Estados Unidos;Abril;2024;650
Aéreo;Amazonas;França;Abril;2024;13
Aéreo;Amazonas;Guatemala;Abril;2024;2
Aéreo;Amazonas;Guiana;Abril;2024;2
Aéreo;Amazonas;Haiti;Abril;2024;1
Aéreo;Amazonas;Holanda;Abril;2024;7
Aéreo;Amazonas;Hungria;Abril;2024;1
Aéreo;Amazonas;Índia;Abril;2024;9
Aéreo;Amazonas;Irlanda;Abril;2024;2
Aéreo;Amazonas;Itália;Abril;2024;8
Aéreo;Amazonas;Japão;Abril;2024;9
Aéreo;Amazonas;Macedônia;Abril;2024;1
Aéreo;Amazonas;México;Abril;2024;71
Aéreo;Amazonas;Nicarágua;Abril;2024;1
Aéreo;Amazonas;Panamá;Abril;2024;8
Aéreo;Amazonas;Paquistão;Abril;2024;1
Aéreo;Amazonas;Paraguai;Abril;2024;6
Aéreo;Amazonas;Peru;Abril;2024;21
Aéreo;Amazonas;Polônia;Abril;2024;3
Aéreo;Amazonas;Portugal;Abril;2024;9
Aéreo;Amazonas;Reino Unido;Abril;2024;12
Aéreo;Amazonas;República da Coreia;Abril;2024;11
Aéreo;Amazonas;República Dominicana;Abril;2024;5
Aéreo;Amazonas;Suécia;Abril;2024;1
Aéreo;Amazonas;Suíça;Abril;2024;9
Aéreo;Amazonas;Suriname;Abril;2024;2
Aéreo;Amazonas;Taiwan;Abril;2024;3
Aéreo;Amazonas;Trinidad e Tobago;Abril;2024;1
Aéreo;Amazonas;Venezuela;Abril;2024;5
Aéreo;Bahia;Argentina;Abril;2024;441
Aéreo;Bahia;Chile;Abril;2024;1
Aéreo;Bahia;Espanha;Abril;2024;1
Aéreo;Bahia;Estados Unidos;Abril;2024;1
Aéreo;Bahia;Itália;Abril;2024;2
Aéreo;Bahia;Paraguai;Abril;2024;1
Aéreo;Bahia;Rússia;Abril;2024;2
Aéreo;Bahia;Suíça;Abril;2024;2
Aéreo;Bahia;Venezuela;Abril;2024;2
Aéreo;Bahia;Alemanha;Abril;2024;182
Aéreo;Bahia;Argentina;Abril;2024;1963
Aéreo;Bahia;Austrália;Abril;2024;2
Aéreo;Bahia;Áustria;Abril;2024;16
Aéreo;Bahia;Bélgica;Abril;2024;114
Aéreo;Bahia;Bolívia;Abril;2024;2
Aéreo;Bahia;Bulgária;Abril;2024;1
Aéreo;Bahia;Cabo Verde;Abril;2024;1
Aéreo;Bahia;Canadá;Abril;2024;2
Aéreo;Bahia;Chile;Abril;2024;230
Aéreo;Bahia;China;Abril;2024;1
Aéreo;Bahia;China, Hong Kong;Abril;2024;4
Aéreo;Bahia;Colômbia;Abril;2024;7
Aéreo;Bahia;Costa Rica;Abril;2024;3
Aéreo;Bahia;Croácia;Abril;2024;3
Aéreo;Bahia;Cuba;Abril;2024;1
Aéreo;Bahia;Dinamarca;Abril;2024;6
Aéreo;Bahia;Equador;Abril;2024;5
Aéreo;Bahia;Eslováquia;Abril;2024;1
Aéreo;Bahia;Espanha;Abril;2024;211
Aéreo;Bahia;Estados Unidos;Abril;2024;28
Aéreo;Bahia;Finlândia;Abril;2024;6
Aéreo;Bahia;França;Abril;2024;364
Aéreo;Bahia;Grécia;Abril;2024;5
Aéreo;Bahia;Guiné-Bissau;Abril;2024;2
Aéreo;Bahia;Holanda;Abril;2024;34
Aéreo;Bahia;Hungria;Abril;2024;3
Aéreo;Bahia;Irlanda;Abril;2024;32
Aéreo;Bahia;Israel;Abril;2024;17
Aéreo;Bahia;Itália;Abril;2024;269
Aéreo;Bahia;Japão;Abril;2024;1
Aéreo;Bahia;Luxemburgo;Abril;2024;2
Aéreo;Bahia;Marrocos;Abril;2024;1
Aéreo;Bahia;México;Abril;2024;3
Aéreo;Bahia;Montenegro;Abril;2024;1
Aéreo;Bahia;Nicarágua;Abril;2024;1
Aéreo;Bahia;Noruega;Abril;2024;14
Aéreo;Bahia;Paraguai;Abril;2024;2
Aéreo;Bahia;Peru;Abril;2024;7
Aéreo;Bahia;Polônia;Abril;2024;5
Aéreo;Bahia;Porto Rico;Abril;2024;1
Aéreo;Bahia;Portugal;Abril;2024;1023
Aéreo;Bahia;Reino Unido;Abril;2024;213
Aéreo;Bahia;República Tcheca;Abril;2024;4
Aéreo;Bahia;Romênia;Abril;2024;5
Aéreo;Bahia;Rússia;Abril;2024;5
Aéreo;Bahia;São Tome e Príncipe;Abril;2024;1
Aéreo;Bahia;Sérvia;Abril;2024;2
Aéreo;Bahia;Suíça;Abril;2024;127
Aéreo;Bahia;Tunísia;Abril;2024;1
Aéreo;Bahia;Turquia;Abril;2024;1
Aéreo;Bahia;Ucrânia;Abril;2024;1
Aéreo;Bahia;Uruguai;Abril;2024;1104
Aéreo;Bahia;Venezuela;Abril;2024;0
Aéreo;Ceará;África do Sul;Abril;2024;1
Aéreo;Ceará;Albânia;Abril;2024;2
Aéreo;Ceará;Alemanha;Abril;2024;125
Aéreo;Ceará;Angola;Abril;2024;1
Aéreo;Ceará;Argentina;Abril;2024;444
Aéreo;Ceará;Austrália;Abril;2024;1
Aéreo;Ceará;Áustria;Abril;2024;21
Aéreo;Ceará;Bahamas;Abril;2024;1
Aéreo;Ceará;Bélgica;Abril;2024;20
Aéreo;Ceará;Bolívia;Abril;2024;7
Aéreo;Ceará;Bulgária;Abril;2024;1
Aéreo;Ceará;Cabo Verde;Abril;2024;3
Aéreo;Ceará;Canadá;Abril;2024;21
Aéreo;Ceará;Chile;Abril;2024;25
Aéreo;Ceará;China;Abril;2024;25
Aéreo;Ceará;Colômbia;Abril;2024;11
Aéreo;Ceará;Croácia;Abril;2024;1
Aéreo;Ceará;Cuba;Abril;2024;1
Aéreo;Ceará;Dinamarca;Abril;2024;20
Aéreo;Ceará;El Salvador;Abril;2024;1
Aéreo;Ceará;Equador;Abril;2024;1
Aéreo;Ceará;Eslováquia;Abril;2024;2
Aéreo;Ceará;Eslovênia;Abril;2024;19
Aéreo;Ceará;Espanha;Abril;2024;158
Aéreo;Ceará;Estados Unidos;Abril;2024;620
Aéreo;Ceará;Finlândia;Abril;2024;21
Aéreo;Ceará;França;Abril;2024;500
Aéreo;Ceará;Granada;Abril;2024;1
Aéreo;Ceará;Grécia;Abril;2024;5
Aéreo;Ceará;Haiti;Abril;2024;1
Aéreo;Ceará;Holanda;Abril;2024;146
Aéreo;Ceará;Honduras;Abril;2024;1
Aéreo;Ceará;Hungria;Abril;2024;2
